Month,Day,Hour,Reported_Location,Latitude,Longitude,weekend?_Weekday,weekend?_Weekend
10,3,11,SMITH RD & STONEGATE,39.1617,-86.480795,1,0
2,3,8,2ND ST & WALKER,39.161648,-86.546128,1,0
10,6,22,2ND ST & WALKER,39.161648,-86.546128,0,1
7,6,17,EUCLID & W 2ND ST,39.1616,-86.543296,1,0
2,3,14,MAPLE & W 2ND ST,39.161568,-86.542096,1,0
2,5,18,2ND ST & MAPLE,39.16156317,-86.54174326,1,0
9,6,18,W 2ND ST,39.16153675,-86.53981487,1,0
10,6,21,SECOND ST,39.16153611,-86.53976784,0,1
3,3,7,2ND ST & ROGERS,39.16152,-86.538592,1,0
4,6,13,S ROGERS & W 2ND ST,39.16152,-86.538592,1,0
10,5,10,S ROGERS & W 2ND ST,39.16152,-86.538592,1,0
10,2,11,S ROGERS & W 2ND ST,39.16152,-86.538592,1,0
2,4,16,2ND ST & ROGERS,39.16151739,-86.53848621,1,0
11,6,14,W 2ND ST,39.161488,-86.537296,1,0
2,7,11,2ND ST & MORTON,39.16148006,-86.5367718,0,1
7,7,11,MORTON & W 2ND ST,39.161472,-86.53624,0,1
8,6,11,SOUTH MORTON & WEST SECOND ST,39.161472,-86.53624,1,0
2,6,13,2ND ST & COLLEGE,39.16145959,-86.53555315,1,0
3,4,20,W 2ND ST,39.16144727,-86.53510982,1,0
1,2,11,2ND ST & GRANT,39.16144,-86.52961816,1,0
1,3,17,2ND ST & DUNN,39.16144,-86.528288,1,0
2,4,11,2ND ST,39.16144,-86.52709845,1,0
2,2,15,2ND & COLLEGE AVE,39.16144,-86.534848,1,0
4,6,19,E 2ND ST,39.16144,-86.5324,0,1
6,7,17,S COLLEGE AVE & W 2ND ST,39.16144,-86.534848,0,1
7,7,11,2ND & COLLEGE AVE,39.16144,-86.534848,0,1
9,7,2,E 2ND & S DUNN ST,39.16144,-86.528288,0,1
9,7,16,S WALNUT & W SECOND ST,39.16144,-86.5336,0,1
9,2,10,E 2ND ST & WASHINGTON,39.16144,-86.5324,1,0
10,1,10,2ND & S WALNUT ST,39.16144,-86.5336,0,1
10,2,0,2ND ST,39.16144,-86.528288,1,0
10,4,13,2ND ST & DUNN,39.16144,-86.528288,1,0
10,5,14,2ND ST & PARK,39.16144,-86.523952,1,0
11,6,23,2ND ST & COLLEGE,39.16144,-86.534848,0,1
11,4,15,2ND ST & PARK,39.16144,-86.523952,1,0
12,6,10,E 2ND & SO LINCOLN ST,39.16144,-86.531056,1,0
12,7,17,2ND & WALNUT ST,39.16144,-86.5336,0,1
12,6,9,WEST 2ND ST,39.16144,-86.527152,1,0
12,4,1,E 2ND ST,39.16144,-86.53084441,1,0
1,6,17,2ND ST & PATTERSON,39.1614,-86.546198,1,0
1,3,19,2ND ST & PATTERSON,39.1614,-86.546198,1,0
1,6,7,PATTERSON & WEST 2ND,39.1614,-86.546198,1,0
2,2,10,2ND & WALKER,39.1614,-86.543398,1,0
2,3,21,S ROGERS & W 2ND ST,39.1614,-86.53737404,1,0
3,6,15,2ND ST & MADISON,39.1614,-86.53629367,1,0
3,6,8,S ROGERS & W 2ND ST,39.1614,-86.5374,1,0
4,6,13,S MORTON & W 2ND ST,39.1614,-86.53620433,1,0
4,4,19,W 2ND ST,39.1614,-86.539881,1,0
4,5,12,ROGERS & W 2ND ST,39.1614,-86.5374,1,0
4,6,17,S MADISON & W 2ND ST,39.1614,-86.536298,1,0
5,4,12,2ND ST & ROGERS,39.1614,-86.53737404,1,0
5,7,15,2ND ST & PATTERSON,39.1614,-86.546198,0,1
5,1,19,PATTERSON & SECOND ST,39.1614,-86.546198,1,0
6,7,8,2ND ST & WALKER,39.1614,-86.543398,0,1
6,1,13,2ND ST & PATTERSON,39.1614,-86.546198,0,1
7,4,14,SECOND ST & WALKER,39.1614,-86.54344127,1,0
9,6,20,W SECOND ST,39.1614,-86.535435,0,1
9,2,18,EAST 2ND ST & WASHINGTON,39.1614,-86.53280233,1,0
9,7,15,S MAPLE & W 2ND ST,39.1614,-86.538698,0,1
10,7,18,2ND ST & WALKER,39.1614,-86.543398,0,1
10,5,21,2ND ST & LINCOLN,39.1614,-86.53178867,1,0
10,6,13,WEST SECOND ST,39.1614,-86.539927,1,0
10,6,10,2ND ST ST,39.1614,-86.539927,1,0
11,4,18,2ND ST & EUCLID,39.1614,-86.54218169,1,0
12,1,1,2ND ST & PATTERSON,39.1614,-86.54621098,0,1
12,6,13,S MORTON & W SECOND ST,39.1614,-86.5362,1,0
1,3,16,2ND & COLLEGE AVE,39.16135764,-86.53484932,1,0
2,7,17,2ND & WOODLAWN,39.161312,-86.522576,0,1
1,6,11,2ND ST & HENDERSON,39.1613,-86.528396,1,0
5,6,16,E SECOND & S PARK ST,39.1613,-86.523999,1,0
5,2,21,2ND ST & DUNN,39.1613,-86.529899,1,0
5,6,13,WEST SR 45 HWY,39.161296,-86.589792,1,0
4,5,10,2ND ST ST & BALLANTINE,39.161232,-86.519056,1,0
11,4,13,PARKSQUARE DR & WOODSIDE,39.161201,-86.591795,1,0
5,4,13,2ND & JORDAN AVE,39.161168,-86.516352,1,0
6,4,16,COLLEGE AVE,39.16115717,-86.53485253,1,0
6,5,23,S COLLEGE AVE,39.16115717,-86.53485253,1,0
10,1,0,S COLLEGE AVE,39.16115717,-86.53485253,0,1
2,7,1,2ND ST & WOODLAWN,39.1611,-86.52350304,0,1
5,4,18,EAST 2ND ST & PARK,39.1611,-86.523994,1,0
11,5,15,2ND ST & WOODLAWN,39.1611,-86.523994,1,0
12,1,17,2ND ST & HAWTHORNE,39.1611,-86.52262196,0,1
11,4,7,2ND ST & JORDAN,39.161099,-86.517695,1,0
8,5,14,JORDAN AVE & UNIVERSITY,39.160999,-86.516399,1,0
8,2,7,E 2ND ST,39.160996,-86.508316,1,0
7,7,19,2ND ST & COLLEGE MALL,39.160944,-86.497696,0,1
2,2,15,E 2ND ST & WOODSCREST,39.160944,-86.5024,1,0
1,3,14,2ND ST & HIGH,39.160944,-86.508288,1,0
1,6,12,E 2ND & S HIGH ST,39.160944,-86.508288,1,0
3,2,21,COLLEGE MALL RD & EAST 2ND ST ST,39.160944,-86.497696,1,0
4,7,15,2ND STREET & COLLEGE MALL ROAD RD,39.160944,-86.497696,0,1
6,5,17,2ND ST & COLLEGE MALL,39.160944,-86.497696,1,0
7,3,22,2ND & COLLEGE MALL RD,39.160944,-86.497696,1,0
7,2,13,COLLEGE MALL & SECOND ST,39.160944,-86.497696,1,0
9,6,18,2ND ST & S HIGH,39.160944,-86.508288,1,0
10,7,2,E 2ND & WOODSCREST DR,39.160944,-86.5024,0,1
10,3,9,E 2ND ST,39.160944,-86.49959661,1,0
10,6,10,COLLEGE MALL ROAD RD & E 2ND STREET,39.160944,-86.497696,1,0
12,7,18,2ND ST & WOODSCREST,39.160944,-86.5024,0,1
12,1,11,2ND & COLLEGE MALL RD,39.160944,-86.497696,0,1
4,4,17,10TH & SR 46 BYP,39.1609227,-86.502295,1,0
1,5,13,COLLEGE MALL RD,39.1609,-86.497701,1,0
9,4,19,2ND ST & COLLEGE MALL,39.1609,-86.497499,1,0
11,5,14,BUICK CADILLAC & COLLEGE MALL RD,39.1609,-86.497701,1,0
10,3,15,ADAMS & BLOOMFIELD RD,39.16072758,-86.54940867,1,0
9,3,2,S COLLEGE MALL RD,39.16071674,-86.49770384,1,0
8,5,13,S WALNUT ST,39.16071282,-86.5336,1,0
1,4,9,3RD & LIBERTY DR,39.16070173,-86.579199,1,0
10,7,0,2ND & COLLEGE AVE,39.1606161,-86.53486118,0,1
11,5,9,2ND & COLLEGE AVE,39.1606161,-86.53486118,1,0
1,4,15,2ND & WALNUT ST,39.16061603,-86.5336,1,0
10,6,10,2ND ST & ADAMS,39.160544,-86.5508,1,0
7,3,8,FIRST & HENDERSON,39.160401,-86.527195,1,0
3,4,17,FIRST & HENDERSON ST,39.160401,-86.527195,1,0
7,5,13,W BLOOMFIELD RD,39.160384,-86.551454,1,0
8,5,12,S COLLEGE MALL RD,39.16037584,-86.49771559,1,0
9,4,11,E UNIVERSITY ST,39.16034874,-86.53080751,1,0
6,6,18,HENDERSON ST & UNIVERSITY,39.16032,-86.527136,1,0
7,2,18,S HENDERSON ST & UNIVERSITY,39.16032,-86.527136,1,0
6,3,14,ADAMS & BLOOMFIELD RD,39.160114,-86.553211,1,0
1,3,11,2ND & WALNUT ST,39.16006672,-86.5336,1,0
3,5,21,W BLOOMFIELD RD,39.15998862,-86.55307876,1,0
12,1,20,LINCOLN ST & UNIVERSITY,39.15980273,-86.53108072,1,0
1,5,0,COLLEGE AVE & FIRST,39.159784,-86.53498,1,0
1,5,20,1ST & COLLEGE,39.15971453,-86.53487561,1,0
11,2,16,FIRST & ROGERS ST,39.159504,-86.538592,1,0
2,4,22,BUICK CADILLAC & CLARIZZ,39.15948522,-86.49145754,1,0
2,5,16,1ST ST & MORTON,39.159472,-86.536272,1,0
5,3,17,1ST & MORTON ST,39.159472,-86.536272,1,0
7,6,12,ANN LEE & WYLIE ST,39.15944,-86.5568,1,0
1,4,17,BLOOMFIELD RD & RANSOM,39.15944,-86.555296,1,0
2,4,7,1ST ST & COLLEGE,39.15944,-86.53488,1,0
2,4,14,1ST & COLLEGE,39.15944,-86.53488,1,0
8,6,12,1ST & COLLEGE AVE,39.15944,-86.53488,1,0
10,5,13,SOUTH COLLEGE AVE & WEST 1ST,39.15944,-86.53488,1,0
11,4,6,S COLLEGE AVE & W 1ST,39.15944,-86.53488,1,0
12,3,11,SOUTH COLLEGE AVE & WEST 1ST,39.15944,-86.53488,1,0
3,5,22,2714 PINEHURST DR & TAPP,39.15943468,-86.549499,1,0
2,2,16,1ST ST,39.1594,-86.537758,1,0
7,6,2,COLLEGE AVE & DODDS,39.159399,-86.534999,1,0
1,2,17,1ST & HAWTHORNE,39.159344,-86.520096,1,0
1,2,8,1ST & HENDERSON ST,39.159344,-86.52712,1,0
3,7,15,1ST & HAWTHORNE ST,39.159344,-86.520096,0,1
3,4,16,1ST ST & WASHINGTON,39.159344,-86.5324,1,0
3,3,23,E 1ST & S STULL AVE,39.159344,-86.524784,1,0
4,1,17,1ST & S WALNUT ST,39.159344,-86.5336,0,1
10,2,12,1ST ST & FESS,39.159344,-86.525872,1,0
11,5,19,1ST & WALNUT ST,39.159344,-86.5336,1,0
11,2,23,COLLEGE AVE & SMITH,39.15931378,-86.534899,1,0
4,4,17,SR 48 & SR37S,39.15930776,-86.5732966,1,0
4,2,18,E 1ST ST & HAWTHORNE,39.1593,-86.520995,1,0
7,1,13,1ST ST & GRANT,39.1593,-86.531294,0,1
1,2,22,WALKER,39.159185,-86.545995,1,0
6,3,16,1ST & WALNUT ST,39.15906934,-86.5336,1,0
11,4,18,BRIGHTON & SMITH RD,39.159,-86.480695,1,0
4,6,16,COLLEGE MALL RD & SR46E,39.15896289,-86.49837625,1,0
5,1,15,1ST & ROSE AVE,39.15883832,-86.51143213,0,1
2,6,22,BURKS & WALNUT SPRINGS DR,39.15879395,-86.527698,0,1
5,5,1,CURRY & N CURRY,39.15861943,-86.58275886,1,0
7,5,13,BURKS & S WALNUT ST,39.15859279,-86.531399,1,0
10,4,16,FAIRVIEW & WYLIE ST,39.15857489,-86.54233857,1,0
1,2,17,DODDS & WASHINGTON ST,39.158399,-86.532399,1,0
2,5,11,DODDS & WASHINGTON ST,39.158399,-86.532399,1,0
3,2,15,DODDS & WASHINGTON ST,39.158399,-86.532399,1,0
9,5,17,E DODDS & S WASHINGTON ST,39.158399,-86.532399,1,0
2,6,7,ANNA LEE LN & BLOOMFIELD,39.15839056,-86.55762272,1,0
8,4,18,BASSWOOD DR,39.1583,-86.569336,1,0
5,3,18,AUTO MALL & BUICK CADILLAC DR,39.1582,-86.496899,1,0
4,4,16,PATTERSON & THIRD ST,39.15817411,-86.5512146,1,0
2,7,11,BUICK CADILLAC & COLLEGE MALL RD,39.15816,-86.497792,0,1
5,3,12,BUICK CADILLAC & COLLEGE MALL RD,39.15816,-86.497792,1,0
6,3,9,W 3RD ST,39.15815535,-86.568165,1,0
3,3,21,COLLEGE MALL RD & COVENATER,39.158101,-86.497897,1,0
9,5,11,COLLEGE MALL ROAD RD & COVENANTER DRIVE,39.158101,-86.497897,1,0
3,2,15,S CURRY & W BLOOMFIELD RD,39.157999,-86.55760566,1,0
6,2,17,BLOOMFIELD RD & CORY,39.157999,-86.557597,1,0
3,4,13,MAXWELL & SOUTH HENDERSON ST,39.157952,-86.527088,1,0
10,7,3,HENDERSON ST & MAXWELL,39.157952,-86.527088,0,1
4,6,9,E MAXWELL & S WOODLAWN ST,39.157904,-86.522544,1,0
6,1,20,17TH ST & FEE,39.15784334,-86.521099,1,0
1,6,10,EASTSIDE & MAXWELL LN,39.157824,-86.512528,1,0
2,6,11,MAXWELL LN & MITCHELL,39.157824,-86.5136,1,0
1,6,8,MAXWELL,39.1578,-86.510779,1,0
6,7,19,HAWTHORNE & MAXWELL LN,39.1578,-86.520999,0,1
7,4,17,MAXWELL & S HIGH ST,39.157792,-86.508288,1,0
9,1,17,HIGH ST & MAXWELL,39.157792,-86.508288,0,1
12,7,10,E MAXWELL & SO HIGH ST,39.157792,-86.508288,0,1
2,3,7,MAXWELL TER,39.15772474,-86.51169012,1,0
6,3,13,AUTO MALL RD,39.157653,-86.496099,1,0
2,7,13,COLLEGE MALL RD,39.15762,-86.497882,0,1
4,4,11,ALLEN & PATTERSON DR,39.1576,-86.545199,1,0
3,7,16,FENBROOK & SMITH RD,39.157599,-86.480599,0,1
11,3,15,BLOOMFIELD RD & CORY,39.15759543,-86.55894204,1,0
5,2,13,COLLEGE & W DODDS ST,39.157568,-86.534896,1,0
8,7,13,COLLEGE AVE & DODDS,39.157568,-86.534896,0,1
1,4,7,E DODDS & S LINCOLN,39.157504,-86.531104,1,0
9,6,2,DODDS & S LINCOLN ST,39.157504,-86.531104,1,0
7,1,10,CARLETON CT & GENTRY,39.15744,-86.472096,0,1
10,1,15,PERSIMMON TREE CIR,39.15742411,-86.59100737,0,1
2,7,2,DODDS & HENDERSON ST,39.15741254,-86.52708745,0,1
6,3,17,DIXIE & WALNUT ST,39.1574,-86.533599,1,0
7,4,8,DODDS & SOUTH WALNUT ST,39.15737206,-86.53368833,1,0
4,2,8,BLOOMFIELD ROAD RD & CORY LANE,39.157248,-86.559792,1,0
6,5,16,BLOOMFIELD RD & CORY,39.157248,-86.559792,1,0
9,4,16,BLOOMFIELD RD & CORY,39.157248,-86.559792,1,0
11,4,20,BLOOMFIELD RD & CORY,39.157248,-86.559792,1,0
8,4,14,BLOOMFIELD RD & CORY,39.15716674,-86.5599342,1,0
1,4,8,BLOOMFIELD & CORY,39.157,-86.55979567,1,0
5,7,22,WESTHILL & WOODHILL DR,39.157,-86.5491,0,1
3,2,16,7TH & DUNN SMT,39.15692877,-86.528299,1,0
2,2,14,CURRY & GIFFORD,39.156896,-86.582704,1,0
12,6,11,GIFFORD & SOUTH CURRY PIKE,39.156896,-86.582704,1,0
4,2,22,17TH & FEE,39.15687187,-86.518805,1,0
2,2,7,LEROY & S CURRY,39.15677942,-86.582699,1,0
7,2,10,DIXIE & FAIRVIEW ST,39.156752,-86.540976,1,0
8,6,12,EAST SEVENTH & ROSE AVE,39.15672883,-86.510899,1,0
3,5,11,HAWTHORNE AVE & SHERIDAN,39.15669059,-86.5204258,1,0
11,5,13,COLLEGE MALL RD,39.156658,-86.4978,1,0
9,6,3,DIXIE & ROGERS ST,39.15664,-86.538592,1,0
6,4,12,EAST DIXIE & SOUTH DUNN ST,39.156624,-86.528,1,0
1,3,9,WOODSIDE DR,39.156582,-86.589279,1,0
12,5,14,DIXIE & WALNUT ST,39.156544,-86.5336,1,0
7,1,18,W ALLEN & W BLOOMFIELD RD,39.156501,-86.560897,0,1
5,3,15,WALNUT ST,39.15643429,-86.5336,1,0
12,7,18,E THIRD & HAWTHORNE DR,39.15636823,-86.5201,0,1
9,6,21,SOUTH WASHINGTON ST,39.156364,-86.532415,0,1
1,3,12,ALLEN & BLOOMFIELD,39.156144,-86.561296,1,0
9,4,22,ALLEN & BLOOMFIELD RD,39.156144,-86.561296,1,0
4,6,14,S LIBERTY DR & W 3RD,39.15613945,-86.5791,1,0
4,1,9,W ALLEN ST ST,39.156128,-86.560912,0,1
6,6,16,ALLEN ST & PEACHTREE,39.156048,-86.556896,1,0
1,7,16,ADAMS & ALLEN ST,39.155952,-86.550592,0,1
7,4,14,S ADAMS & W ALLEN ST,39.155952,-86.550592,1,0
9,2,8,W ALLEN ST,39.155952,-86.550736,1,0
5,7,16,CIRCLE DR & SOUTHDOWNS,39.15591723,-86.51392859,0,1
3,5,9,W ALLEN,39.1558,-86.549877,1,0
11,3,15,ALLEN & WALNUT ST,39.15578533,-86.5336,1,0
4,5,17,SR37S & TAPP,39.15578243,-86.57295509,1,0
10,4,12,ALLEN & ROGERS ST,39.155776,-86.538592,1,0
8,6,16,10TH & SR46N,39.15569047,-86.50216018,1,0
10,3,17,ALLEN & WASHINGTON ST,39.155664,-86.5324,1,0
3,6,10,1457 W ALLEN ST & ALLEN,39.155648,-86.5336,1,0
5,1,21,DAVIS & ROGERS ST,39.155601,-86.538699,1,0
6,3,13,E GENTRY BLVD,39.155551,-86.472948,1,0
12,6,19,BLOOMFIELD RD & LAKECREST,39.15553778,-86.56206815,0,1
2,6,14,3RD & PATTERSON,39.15553057,-86.5512146,1,0
9,4,17,SOUTH WALNUT ST,39.155514,-86.533706,1,0
10,4,17,COVENATER & SOUTHDOWNS DR,39.15544,-86.509904,1,0
5,4,21,COVENANTER & S COLLEGE MALL RD,39.155405,-86.497699,1,0
3,2,4,BLOOMFIELD RD & ROLLING RIDGE,39.1554,-86.56248934,1,0
3,2,8,BLOOMFIELD RD & ROLLING RIDGE,39.1554,-86.562498,1,0
8,7,23,BLOOMFIELD RD & ROLLING RIDGE,39.1554,-86.562498,0,1
10,3,11,BLOOMFIELD RD RD & ROLLINGRIDGE WAY,39.1554,-86.562498,1,0
10,3,15,BLOOMFIELD RD & ROLLING RIDGE,39.1554,-86.56248934,1,0
11,3,18,BLOOMFIELD RD & ROLLING RIDGE,39.1554,-86.562498,1,0
11,3,9,E COVENANTER DR,39.15515973,-86.5044638,1,0
1,2,11,COLLEGE MALL RD & COVENANTER,39.155152,-86.497888,1,0
3,7,11,COLLEGE MALL ROAD RD & COVENANTER,39.155152,-86.497888,0,1
8,4,10,COLLEGE MALL ROAD RD & COVENANTER DRIVE,39.155152,-86.497888,1,0
9,7,18,E COVENANTER DR & PICKWICK,39.155152,-86.504496,0,1
12,3,14,COLLEGE MALL RD & COVENANTER,39.155152,-86.497888,1,0
12,5,16,COLLEGE MALL RD & COVENANTER,39.155152,-86.497888,1,0
11,6,22,COLLEGE MALL & COVENANTER ST,39.1551,-86.49810333,0,1
11,7,22,AUTO MALL & COVENANTER ST,39.155099,-86.496796,0,1
2,4,22,AUTO MALL & CAVENANTER,39.15504,-86.509552,1,0
3,4,10,BLOOMFIELD RD & WEIMER,39.1549,-86.563198,1,0
7,4,18,BLOOMFIELD RD & WIEMER,39.1549,-86.56317203,1,0
11,1,9,JED & ROGERS ST,39.15486796,-86.538899,0,1
2,6,2,LINGELBACH & UNION ST,39.15474701,-86.509899,1,0
6,2,8,CHERRY ORCHARD CT,39.154704,-86.588991,1,0
8,5,16,DAVIS & S ROGERS ST,39.15464,-86.538592,1,0
7,7,9,EAST DAVIS & SOUTH WALNUT ST,39.154352,-86.5336,0,1
9,4,11,DAVIS & WASHINGTON ST,39.154352,-86.5324,1,0
2,5,9,BASSWOOD DR,39.1543,-86.572499,1,0
11,3,14,2ND & MITCHELL ST,39.15426866,-86.514199,1,0
11,4,13,S COLLEGE MALL RD,39.15424374,-86.49787002,1,0
8,3,16,GRIMES & WALNUT ST,39.1542,-86.533799,1,0
11,7,16,S COLLEGE MALL RD,39.15412578,-86.49786768,0,1
4,5,0,DAVIS & WASHINGTON ST,39.15407734,-86.5324,1,0
11,1,17,COVENANTER DR & PICKWICK,39.154,-86.50658602,0,1
4,2,18,FAIRVIEW & PATTERSON DR,39.1539,-86.54170246,1,0
9,3,8,FAIRVIEW AVE & PATTERSON DR DR,39.1539,-86.541699,1,0
11,2,7,FAIRVIEW & PATTERSON AVE,39.1539,-86.54168169,1,0
5,7,21,PATTERSON & ROGERS ST,39.153899,-86.538699,0,1
8,6,15,PATTERSON & ROGERS ST,39.153899,-86.538699,1,0
4,1,1,E COVENANTER DR,39.15389,-86.492678,0,1
9,3,14,S WALNUT ST,39.15388669,-86.5336,1,0
3,6,22,PATTERSON DRS & ROGERS,39.1538,-86.541099,0,1
4,4,7,PATTERSON DR & ROGERS,39.1538,-86.54108169,1,0
6,3,17,PATTERSON DR & ROGERS,39.1538,-86.541099,1,0
3,4,14,KENT & SR 46,39.15373893,-86.39439934,1,0
8,7,0,BASSWOOD DR,39.153734,-86.572499,0,1
7,5,13,GRIMES & WALNUT ST,39.15371466,-86.5336,1,0
12,1,23,AZALEA LN & WYLIE FARM,39.15366764,-86.5229,1,0
5,3,19,S COLLEGE MALL RD,39.153536,-86.497856,1,0
2,7,10,CURRY & HERITAGE,39.153504,-86.58272,0,1
4,2,7,GRIMES LN & WALNUT,39.15344,-86.53395276,1,0
10,4,10,GRIMES LN & WALNUT,39.15344,-86.53395276,1,0
10,3,14,GRIMES ST & WALNUT,39.15344,-86.53395276,1,0
2,4,21,GRIMES LN & WALNUT,39.15344,-86.5336,1,0
1,4,23,GRIMES & WALNUT ST,39.15344,-86.5336,1,0
1,7,12,GRIMES & S WALNUT ST,39.15344,-86.5336,0,1
3,3,13,GRIMES & SOUTH WALNUT ST,39.15344,-86.5336,1,0
4,7,14,GRIMES & S WALNUT ST,39.15344,-86.5336,0,1
4,2,22,E GRIMES LN,39.15344,-86.5324,1,0
4,1,23,GRIMES & WALNUT ST,39.15344,-86.5336,1,0
5,6,21,GRIMES & SOUTH WALNUT ST,39.15344,-86.5336,0,1
6,6,17,GRIMES LN & S WALNUT,39.15344,-86.5336,1,0
6,6,23,1100 S WALNUT ST & GRIMES,39.15344,-86.5336,0,1
10,6,15,GRIMES & WASHINGTON ST,39.15344,-86.5324,1,0
10,5,20,GRIMES & S WALNUT ST,39.15344,-86.5336,1,0
12,5,23,GRIMES & WALNUT ST,39.15344,-86.5336,1,0
4,4,16,SOUTH COLLEGE MALL RD,39.153414,-86.497699,1,0
8,5,14,COLLEGE MALL RD,39.153414,-86.497699,1,0
10,7,22,COLLEGE MALL RD,39.153414,-86.497699,0,1
4,5,16,S MORTON & W GRIMES LN,39.1534,-86.536399,1,0
4,5,15,S HENDERSON ST & W GRIMES,39.153392,-86.527008,1,0
9,4,19,GRIMES LN & HENDERSON,39.153392,-86.527008,1,0
10,2,17,GRIMES & HENDERSON ST,39.153392,-86.527008,1,0
8,4,12,E GRIMES & S WOODLAWN AVE,39.153344,-86.522512,1,0
3,7,13,S WALNUT & W GRIMES LN,39.1533,-86.533798,0,1
11,5,15,GRIMES LN & WASHINGTON,39.1533,-86.533695,1,0
5,3,13,STELLA DR,39.153299,-86.524899,1,0
9,6,8,S BASSWOOD DR,39.153299,-86.572499,1,0
7,6,18,DRISCOLL & WALNUT ST,39.153291,-86.533699,1,0
2,1,13,GRIMES & PARK,39.15327767,-86.52360292,0,1
7,1,12,S WALNUT ST ST,39.153188,-86.533799,0,1
9,2,11,EAST TENTH & NORTH JORDAN AVE,39.1530366,-86.516099,1,0
2,5,6,BLOOMFIELD RD & STONE,39.152848,-86.566592,1,0
11,6,8,NANCY & VIVA DR,39.15284096,-86.51091186,1,0
2,5,7,DRISCOLL & ROGERS ST,39.15274982,-86.538592,1,0
11,3,18,COLLEGE MALL RD,39.152606,-86.497699,1,0
2,3,9,DRISCOLL & WALNUT,39.152544,-86.5336,1,0
9,4,11,E DRISCOLL & S HENDERSON ST,39.152544,-86.526992,1,0
8,7,13,BASSWOOD CIR,39.1525,-86.571052,0,1
6,3,6,CLARIZZ & COVENANTER DR,39.152499,-86.49044311,1,0
6,4,14,CLARIZZ & COVENANTER DR,39.152499,-86.49056419,1,0
2,1,2,BASSWOOD CIR,39.15247823,-86.57208082,0,1
3,4,23,2ND & COLLEGE MALL RD,39.15242599,-86.497996,1,0
10,3,10,COVENANTER DR,39.152399,-86.489716,1,0
3,3,19,BURKS & BURKS CT,39.152352,-86.5064,1,0
1,4,7,CURRY & SIERRA,39.15234509,-86.582704,1,0
1,4,10,CLARIZZ,39.152289,-86.49057,1,0
2,6,1,CLARIZZ BLVD,39.152289,-86.49057,1,0
2,1,12,CLARIZZ BLVD,39.152289,-86.49057,0,1
4,6,0,S CLARIZZ BLVD,39.152289,-86.49057,1,0
5,6,3,S CLARRIZ BLVD,39.152289,-86.49057,1,0
5,6,3,S CLARIZZ BLVD,39.152289,-86.49057,1,0
5,6,3,SOUTH CLARIZZ BLVD,39.152289,-86.49057,1,0
7,4,2,CLARIZZ BLVD,39.152289,-86.49057,1,0
8,7,0,CLARIZZ BLVD,39.152289,-86.49057,0,1
10,3,18,S CLARIZZ BLVD,39.152289,-86.49057,1,0
10,3,12,S CLARIZZ BLVD,39.152289,-86.49057,1,0
7,2,20,MONON ST & S WALNUT,39.15224,-86.5336,1,0
4,7,10,HILLSIDE & WALNUT ST,39.152199,-86.533795,0,1
1,5,8,ROGERS ST & WILSON,39.1519911,-86.538592,1,0
12,5,6,3100 KENSINGTON PARK & KENSINGTON PARK DR,39.15194912,-86.490496,1,0
3,7,0,COLLEGE MALL RD,39.151931,-86.497699,0,1
8,6,17,CORY & CORY LN,39.151744,-86.5584,1,0
11,2,0,SEWELL & SR46,39.151648,-86.382896,1,0
10,6,23,HILLSIDE & WASHINGTON ST,39.151499,-86.532499,0,1
3,7,14,CAVE RD & W GIFFORD,39.15144,-86.6288,0,1
6,6,14,CLARIZZ BLVD & MOORES,39.151036,-86.491231,1,0
6,7,13,HILLSIDE & WALNUT ST,39.15095599,-86.5336,0,1
1,6,21,BASSWOOD & BLOOMFIELD RD,39.150901,-86.568,0,1
11,5,15,BASSWOOD & BLOOMFIELD RD,39.150901,-86.568,1,0
6,5,14,HILLSIDE DR & WOODLAWN,39.15072,-86.522496,1,0
1,5,22,HENDERSON & HILLSIDE DR,39.15070421,-86.52518953,1,0
10,5,18,HILLSIDE DR & HUNTINGTON,39.150688,-86.520896,1,0
1,4,17,HENDERSON & HILLSIDE DR,39.15067883,-86.52589784,1,0
2,6,16,HILLSIDE DR & OLIVE,39.150656,-86.5188,1,0
11,2,17,E HILLSIDE DR & S HENDERSON,39.15064,-86.52696,1,0
11,3,11,HENDERSON ST & HILLSIDE,39.15064,-86.52696,1,0
11,3,14,E HILLSIDE DR & S HENDERSON,39.15064,-86.52696,1,0
11,1,17,HENDERSON & HILLSEDE DR,39.15064,-86.52696,0,1
10,7,16,HILLSIDE DR & LINCOLN,39.15057412,-86.53134108,0,1
7,6,13,HILLSIDE DR & MAXWELL,39.15057031,-86.51482354,1,0
9,7,16,HILLSIDE DR & MAXWELL,39.15056842,-86.51473539,0,1
4,4,19,E HILLSIDE DR,39.15056,-86.5324,1,0
1,3,9,CURRY & FARMER AVE,39.150552,-86.582249,1,0
2,5,11,HILLSIDE DR & WALNUT,39.150544,-86.5336,1,0
4,7,0,HIGH & MOORES PIKE,39.150544,-86.508288,0,1
6,2,18,HIGH & MOORES PIKE,39.150544,-86.508288,1,0
8,7,12,HILLSIDE DR & S HIGH,39.150544,-86.508288,0,1
8,2,17,E HILLSIDE DR,39.150544,-86.5136,1,0
9,2,6,HILLSIDE AVE & HILLSIDE AVE ST,39.150544,-86.508288,1,0
9,4,18,HILLSIDE DR & LONGWOOD,39.150544,-86.512592,1,0
